event_id,timestamp,user_id,source_ip,country,device_id,event_type,resource,action,status,session_id,bytes_transferred,duration
15501,2026-08-13 16:15:39,U126,10.4.9.27,USA,DEV_FIN_126,FILE,/finance/q3_report.xlsx,FILE_READ,SUCCESS,S_U126_12_1_cf3c9e,331719,13
15733,2026-08-13 16:16:10,U144,10.1.4.104,USA,DEV_FIN_144,FILE,/finance/q3_report.xlsx,FILE_WRITE,SUCCESS,S_U144_12_2_bfb00a,635272,11
15666,2026-08-13 16:16:20,U140,10.2.7.34,Germany,DEV_IT _140,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U140_12_0_c04207,0,0
15582,2026-08-13 16:16:37,U133,10.3.2.4,Germany,DEV_HR_133,FILE,/hr/benefits.pdf,FILE_WRITE,SUCCESS,S_U133_12_0_cbf283,605458,2
15457,2026-08-13 16:17:25,U124,10.1.1.105,UK,DEV_HR_124,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U124_12_0_bcf543,0,3
15384,2026-08-13 16:19:55,U118,10.4.2.196,USA,DEV_ENG_118,FILE,/code/api_service,FILE_READ,SUCCESS,S_U118_12_2_483262,437448,15
15431,2026-08-13 16:20:09,U122,10.5.3.187,USA,DEV_HR_122,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U122_12_0_5aa723,0,1
15385,2026-08-13 16:20:55,U118,10.4.2.196,USA,DEV_ENG_118,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U118_12_2_483262,19327,29
15165,2026-08-13 16:22:07,U102,10.5.1.145,USA,DEV_EXE_102,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U102_12_0_a98a32,0,1
15761,2026-08-13 16:23:50,U147,10.3.1.183,Canada,DEV_IT _147,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U147_12_0_2b9367,2401624,6
15637,2026-08-13 16:26:14,U138,10.2.5.43,USA,DEV_ENG_138,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U138_12_0_8f5634,479097,21
15502,2026-08-13 16:26:39,U126,10.4.9.27,USA,DEV_FIN_126,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U126_12_1_cf3c9e,0,0
15656,2026-08-13 16:30:12,U139,10.4.9.4,USA,DEV_EXE_139,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U139_12_2_46fdd4,0,1
15458,2026-08-13 16:30:25,U124,10.1.1.105,UK,DEV_HR_124,FILE,/hr/benefits.pdf,FILE_READ,SUCCESS,S_U124_12_0_bcf543,2724489,29
15480,2026-08-13 16:31:42,U125,10.2.4.50,USA,DEV_HR_125,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U125_12_1_48ee24,0,2
15537,2026-08-13 16:32:41,U128,10.2.5.57,USA,DEV_EXE_128,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U128_12_2_5970a2,0,3
15264,2026-08-13 16:33:00,U108,10.2.3.120,USA,DEV_HR_108,FILE,/hr/employee_records,FILE_WRITE,SUCCESS,S_U108_12_2_1dc069,899664,10
15265,2026-08-13 16:34:00,U108,10.2.3.120,USA,DEV_HR_108,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U108_12_2_1dc069,7444,57
15451,2026-08-13 16:34:36,U123,10.2.8.208,USA,DEV_IT _123,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U123_12_1_310264,763646,16
15734,2026-08-13 16:35:10,U144,10.1.4.104,USA,DEV_FIN_144,FILE,/finance/invoices/,FILE_READ,SUCCESS,S_U144_12_2_bfb00a,1927559,2
15583,2026-08-13 16:35:37,U133,10.3.2.4,Germany,DEV_HR_133,FILE,/hr/employee_records,FILE_READ,SUCCESS,S_U133_12_0_cbf283,609809,28
15762,2026-08-13 16:35:50,U147,10.3.1.183,Canada,DEV_IT _147,FILE,/admin/backups,FILE_READ,SUCCESS,S_U147_12_0_2b9367,1705840,27
15742,2026-08-13 16:36:03,U146,10.5.9.31,USA,DEV_ENG_146,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U146_12_0_69b6a4,0,2
15638,2026-08-13 16:36:14,U138,10.2.5.43,USA,DEV_ENG_138,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U138_12_0_8f5634,2433979,28
15481,2026-08-13 16:36:42,U125,10.2.4.50,USA,DEV_HR_125,FILE,/hr/performance_reviews/,FILE_READ,SUCCESS,S_U125_12_1_48ee24,1803157,28
15584,2026-08-13 16:37:37,U133,10.3.2.4,Germany,DEV_HR_133,FILE,/hr/employee_records,FILE_READ,SUCCESS,S_U133_12_0_cbf283,553513,16
15591,2026-08-13 16:37:43,U134,10.2.6.74,USA,DEV_FIN_134,FILE,/finance/budgets_2026.pdf,FILE_WRITE,SUCCESS,S_U134_12_0_00d46d,899877,23
15585,2026-08-13 16:38:37,U133,10.3.2.4,Germany,DEV_HR_133,AUTHENTICATION,-,PASSWORD_CHANGE,SUCCESS,S_U133_12_0_cbf283,0,2
15592,2026-08-13 16:38:43,U134,10.2.6.74,USA,DEV_FIN_134,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U134_12_0_00d46d,11636,47
15213,2026-08-13 16:38:59,U105,10.5.5.214,USA,DEV_ENG_105,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U105_12_1_1e7e7c,0,2
15482,2026-08-13 16:39:42,U125,10.2.4.50,USA,DEV_HR_125,FILE,/hr/benefits.pdf,FILE_WRITE,SUCCESS,S_U125_12_1_48ee24,594416,14
15743,2026-08-13 16:40:03,U146,10.5.9.31,USA,DEV_ENG_146,FILE,/code/api_service,FILE_READ,SUCCESS,S_U146_12_0_69b6a4,1288851,12
15214,2026-08-13 16:41:59,U105,10.5.5.214,USA,DEV_ENG_105,FILE,/jira/tickets,FILE_READ,SUCCESS,S_U105_12_1_1e7e7c,343717,17
15266,2026-08-13 16:42:00,U108,10.2.3.120,USA,DEV_HR_108,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U108_12_2_1dc069,0,0
15771,2026-08-13 16:42:04,U147,10.3.1.183,Germany,DEV_IT _147,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U147_12_2_603cbf,0,3
15166,2026-08-13 16:42:07,U102,10.5.1.145,USA,DEV_EXE_102,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U102_12_0_a98a32,385197,19
15532,2026-08-13 16:42:13,U128,10.4.5.110,USA,DEV_EXE_128,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U128_12_1_a076db,0,3
15459,2026-08-13 16:42:25,U124,10.1.1.105,UK,DEV_HR_124,FILE,/hr/performance_reviews/,FILE_WRITE,SUCCESS,S_U124_12_0_bcf543,386186,27
15556,2026-08-13 16:43:42,U130,10.1.9.22,UK,DEV_IT _130,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U130_12_0_7f8664,0,1
15386,2026-08-13 16:43:55,U118,10.4.2.196,USA,DEV_ENG_118,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U118_12_2_483262,0,0
15432,2026-08-13 16:44:09,U122,10.5.3.187,USA,DEV_HR_122,FILE,/hr/employee_records,FILE_READ,SUCCESS,S_U122_12_0_5aa723,1835613,5
15735,2026-08-13 16:46:10,U144,10.1.4.104,USA,DEV_FIN_144,FILE,/finance/invoices/,FILE_READ,SUCCESS,S_U144_12_2_bfb00a,697027,26
15194,2026-08-13 16:47:53,U104,10.3.6.156,USA,DEV_FIN_104,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U104_12_1_2785c3,0,1
15483,2026-08-13 16:50:42,U125,10.2.4.50,USA,DEV_HR_125,FILE,/hr/employee_records,FILE_READ,SUCCESS,S_U125_12_1_48ee24,1534735,2
15744,2026-08-13 16:51:03,U146,10.5.9.31,USA,DEV_ENG_146,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U146_12_0_69b6a4,606475,3
15736,2026-08-13 16:51:10,U144,10.1.4.104,USA,DEV_FIN_144,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U144_12_2_bfb00a,0,0
15763,2026-08-13 16:51:50,U147,10.3.1.183,Canada,DEV_IT _147,FILE,/code/main_app,FILE_READ,SUCCESS,S_U147_12_0_2b9367,2540323,22
15215,2026-08-13 16:51:59,U105,10.5.5.214,USA,DEV_ENG_105,FILE,/jira/tickets,FILE_READ,SUCCESS,S_U105_12_1_1e7e7c,2011126,9
15484,2026-08-13 16:52:42,U125,10.2.4.50,USA,DEV_HR_125,FILE,/hr/performance_reviews/,FILE_WRITE,SUCCESS,S_U125_12_1_48ee24,1007430,16
15772,2026-08-13 16:54:04,U147,10.3.1.183,Germany,DEV_IT _147,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U147_12_2_603cbf,1426804,28
15557,2026-08-13 16:54:42,U130,10.1.9.22,UK,DEV_IT _130,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U130_12_0_7f8664,641977,13
15593,2026-08-13 16:54:43,U134,10.2.6.74,USA,DEV_FIN_134,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U134_12_0_00d46d,0,0
15657,2026-08-13 16:55:12,U139,10.4.9.4,USA,DEV_EXE_139,FILE,/exec/board_deck.pptx,FILE_WRITE,SUCCESS,S_U139_12_2_46fdd4,701184,10
15639,2026-08-13 16:55:14,U138,10.2.5.43,USA,DEV_ENG_138,FILE,/code/main_app,FILE_READ,SUCCESS,S_U138_12_0_8f5634,1601982,14
15538,2026-08-13 16:55:41,U128,10.2.5.57,USA,DEV_EXE_128,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U128_12_2_5970a2,253009,17
15452,2026-08-13 16:58:36,U123,10.2.8.208,USA,DEV_IT _123,FILE,/config/router_cfg,FILE_WRITE,SUCCESS,S_U123_12_1_310264,626584,3
15764,2026-08-13 16:58:50,U147,10.3.1.183,Canada,DEV_IT _147,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U147_12_0_2b9367,1892541,17
15485,2026-08-13 16:59:42,U125,10.2.4.50,USA,DEV_HR_125,FILE,/hr/employee_records,FILE_WRITE,SUCCESS,S_U125_12_1_48ee24,1826955,4
15433,2026-08-13 17:00:09,U122,10.5.3.187,USA,DEV_HR_122,FILE,/hr/employee_records,FILE_READ,SUCCESS,S_U122_12_0_5aa723,68914,20
15533,2026-08-13 17:01:13,U128,10.4.5.110,USA,DEV_EXE_128,FILE,/exec/board_deck.pptx,FILE_READ,SUCCESS,S_U128_12_1_a076db,435296,7
15167,2026-08-13 17:02:07,U102,10.5.1.145,USA,DEV_EXE_102,FILE,/exec/board_deck.pptx,FILE_READ,SUCCESS,S_U102_12_0_a98a32,894547,15
15460,2026-08-13 17:02:25,U124,10.1.1.105,UK,DEV_HR_124,FILE,/hr/benefits.pdf,FILE_READ,SUCCESS,S_U124_12_0_bcf543,2379722,7
15539,2026-08-13 17:03:41,U128,10.2.5.57,USA,DEV_EXE_128,FILE,/finance/summary.xlsx,FILE_WRITE,SUCCESS,S_U128_12_2_5970a2,157138,11
15773,2026-08-13 17:04:04,U147,10.3.1.183,Germany,DEV_IT _147,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U147_12_2_603cbf,1681601,3
15216,2026-08-13 17:04:59,U105,10.5.5.214,USA,DEV_ENG_105,FILE,/code/api_service,FILE_WRITE,SUCCESS,S_U105_12_1_1e7e7c,1356832,7
15461,2026-08-13 17:07:25,U124,10.1.1.105,UK,DEV_HR_124,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U124_12_0_bcf543,0,0
15586,2026-08-13 17:07:37,U133,10.3.2.4,Germany,DEV_HR_133,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U133_12_0_cbf283,0,0
15486,2026-08-13 17:08:42,U125,10.2.4.50,USA,DEV_HR_125,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U125_12_1_48ee24,0,0
15658,2026-08-13 17:11:12,U139,10.4.9.4,USA,DEV_EXE_139,FILE,/exec/strategy_2027.pdf,FILE_READ,SUCCESS,S_U139_12_2_46fdd4,1327026,2
15195,2026-08-13 17:12:53,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/invoices/,FILE_WRITE,SUCCESS,S_U104_12_1_2785c3,1189438,28
15640,2026-08-13 17:14:14,U138,10.2.5.43,USA,DEV_ENG_138,FILE,/code/api_service,FILE_READ,SUCCESS,S_U138_12_0_8f5634,407250,17
15558,2026-08-13 17:14:42,U130,10.1.9.22,UK,DEV_IT _130,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U130_12_0_7f8664,106170,14
15745,2026-08-13 17:15:03,U146,10.5.9.31,USA,DEV_ENG_146,FILE,/docs/architecture.pdf,FILE_WRITE,SUCCESS,S_U146_12_0_69b6a4,1584953,25
15534,2026-08-13 17:16:13,U128,10.4.5.110,USA,DEV_EXE_128,FILE,/exec/strategy_2027.pdf,FILE_WRITE,SUCCESS,S_U128_12_1_a076db,351274,22
15453,2026-08-13 17:16:36,U123,10.2.8.208,USA,DEV_IT _123,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U123_12_1_310264,1105824,27
15196,2026-08-13 17:16:53,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/budgets_2026.pdf,FILE_WRITE,SUCCESS,S_U104_12_1_2785c3,1056693,10
15535,2026-08-13 17:17:13,U128,10.4.5.110,USA,DEV_EXE_128,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U128_12_1_a076db,2058,54
15774,2026-08-13 17:20:04,U147,10.3.1.183,Germany,DEV_IT _147,FILE,/config/router_cfg,FILE_WRITE,SUCCESS,S_U147_12_2_603cbf,2434017,24
15434,2026-08-13 17:20:09,U122,10.5.3.187,USA,DEV_HR_122,FILE,/hr/employee_records,FILE_READ,SUCCESS,S_U122_12_0_5aa723,2285757,30
15659,2026-08-13 17:21:12,U139,10.4.9.4,USA,DEV_EXE_139,FILE,/exec/strategy_2027.pdf,FILE_WRITE,SUCCESS,S_U139_12_2_46fdd4,103839,16
15284,2026-08-13 17:21:55,U111,10.5.7.231,UK,DEV_EXE_111,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U111_12_0_8967c9,0,1
15217,2026-08-13 17:23:59,U105,10.5.5.214,USA,DEV_ENG_105,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U105_12_1_1e7e7c,0,0
15765,2026-08-13 17:25:50,U147,10.3.1.183,Canada,DEV_IT _147,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U147_12_0_2b9367,0,0
15540,2026-08-13 17:26:41,U128,10.2.5.57,USA,DEV_EXE_128,FILE,/exec/board_deck.pptx,FILE_READ,SUCCESS,S_U128_12_2_5970a2,320027,24
15417,2026-08-13 17:27:08,U121,10.5.4.3,USA,DEV_IT _121,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U121_12_1_d18851,0,3
15746,2026-08-13 17:28:03,U146,10.5.9.31,USA,DEV_ENG_146,FILE,/code/api_service,FILE_READ,SUCCESS,S_U146_12_0_69b6a4,1476083,27
15454,2026-08-13 17:29:36,U123,10.2.8.208,USA,DEV_IT _123,FILE,/admin/backups,FILE_READ,SUCCESS,S_U123_12_1_310264,1185578,7
15285,2026-08-13 17:29:55,U111,10.5.7.231,UK,DEV_EXE_111,FILE,/exec/strategy_2027.pdf,FILE_WRITE,SUCCESS,S_U111_12_0_8967c9,987246,12
15197,2026-08-13 17:30:53,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/q3_report.xlsx,FILE_READ,SUCCESS,S_U104_12_1_2785c3,156246,2
15168,2026-08-13 17:31:07,U102,10.5.1.145,USA,DEV_EXE_102,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U102_12_0_a98a32,0,0
15435,2026-08-13 17:33:09,U122,10.5.3.187,USA,DEV_HR_122,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U122_12_0_5aa723,0,0
15609,2026-08-13 17:33:26,U136,10.5.3.71,USA,DEV_ENG_136,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U136_12_1_b8d3e8,0,2
15559,2026-08-13 17:35:42,U130,10.1.9.22,UK,DEV_IT _130,FILE,/admin/backups,FILE_READ,SUCCESS,S_U130_12_0_7f8664,762986,28
15641,2026-08-13 17:37:14,U138,10.2.5.43,USA,DEV_ENG_138,FILE,/jira/tickets,FILE_READ,SUCCESS,S_U138_12_0_8f5634,2683802,2
15536,2026-08-13 17:38:13,U128,10.4.5.110,USA,DEV_EXE_128,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U128_12_1_a076db,0,0
15775,2026-08-13 17:41:04,U147,10.3.1.183,Germany,DEV_IT _147,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U147_12_2_603cbf,2361540,9
15455,2026-08-13 17:41:36,U123,10.2.8.208,USA,DEV_IT _123,FILE,/code/main_app,FILE_READ,SUCCESS,S_U123_12_1_310264,1714582,17
15792,2026-08-13 17:42:22,U150,10.5.1.79,USA,DEV_EXE_150,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U150_12_0_cd161e,0,3
15610,2026-08-13 17:44:26,U136,10.5.3.71,USA,DEV_ENG_136,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U136_12_1_b8d3e8,415281,6
15642,2026-08-13 17:45:14,U138,10.2.5.43,USA,DEV_ENG_138,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U138_12_0_8f5634,0,0
15776,2026-08-13 17:46:04,U147,10.3.1.183,Germany,DEV_IT _147,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U147_12_2_603cbf,3055726,28
15660,2026-08-13 17:46:12,U139,10.4.9.4,USA,DEV_EXE_139,FILE,/finance/summary.xlsx,FILE_WRITE,SUCCESS,S_U139_12_2_46fdd4,319842,26
15456,2026-08-13 17:46:36,U123,10.2.8.208,USA,DEV_IT _123,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U123_12_1_310264,0,0
15289,2026-08-13 17:47:00,U111,10.5.7.231,Germany,DEV_EXE_111,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U111_12_1_1486ed,0,2
15747,2026-08-13 17:47:03,U146,10.5.9.31,USA,DEV_ENG_146,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U146_12_0_69b6a4,0,0
15541,2026-08-13 17:47:41,U128,10.2.5.57,USA,DEV_EXE_128,FILE,/finance/summary.xlsx,FILE_WRITE,SUCCESS,S_U128_12_2_5970a2,259612,2
15286,2026-08-13 17:47:55,U111,10.5.7.231,UK,DEV_EXE_111,FILE,/exec/board_deck.pptx,FILE_READ,SUCCESS,S_U111_12_0_8967c9,550715,2
15287,2026-08-13 17:48:55,U111,10.5.7.231,UK,DEV_EXE_111,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U111_12_0_8967c9,35634,48
15418,2026-08-13 17:49:08,U121,10.5.4.3,USA,DEV_IT _121,FILE,/admin/backups,FILE_READ,SUCCESS,S_U121_12_1_d18851,116230,28
15290,2026-08-13 17:50:00,U111,10.5.7.231,Germany,DEV_EXE_111,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U111_12_1_1486ed,2012717,5
15661,2026-08-13 17:51:12,U139,10.4.9.4,USA,DEV_EXE_139,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U139_12_2_46fdd4,0,0
15198,2026-08-13 17:51:53,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/budgets_2026.pdf,FILE_READ,SUCCESS,S_U104_12_1_2785c3,631603,23
15793,2026-08-13 17:53:22,U150,10.5.1.79,USA,DEV_EXE_150,FILE,/finance/summary.xlsx,FILE_WRITE,SUCCESS,S_U150_12_0_cd161e,610496,12
15177,2026-08-13 17:54:36,U102,10.1.2.57,USA,DEV_EXE_102,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U102_12_2_4c373a,0,2
15560,2026-08-13 17:54:42,U130,10.1.9.22,UK,DEV_IT _130,FILE,/code/main_app,FILE_READ,SUCCESS,S_U130_12_0_7f8664,54177,13
15178,2026-08-13 17:57:36,U102,10.1.2.57,USA,DEV_EXE_102,FILE,/exec/strategy_2027.pdf,FILE_READ,SUCCESS,S_U102_12_2_4c373a,822776,25
15777,2026-08-13 17:58:04,U147,10.3.1.183,Germany,DEV_IT _147,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U147_12_2_603cbf,0,0
15419,2026-08-13 17:59:08,U121,10.5.4.3,USA,DEV_IT _121,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U121_12_1_d18851,134773,30
15199,2026-08-13 18:00:53,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/q3_report.xlsx,FILE_WRITE,SUCCESS,S_U104_12_1_2785c3,299017,30
15561,2026-08-13 18:04:42,U130,10.1.9.22,UK,DEV_IT _130,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U130_12_0_7f8664,0,0
15291,2026-08-13 18:05:00,U111,10.5.7.231,Germany,DEV_EXE_111,FILE,/exec/board_deck.pptx,FILE_WRITE,SUCCESS,S_U111_12_1_1486ed,165302,19
15624,2026-08-13 18:05:09,U137,10.3.4.177,USA,DEV_IT _137,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U137_12_1_291360,0,1
15200,2026-08-13 18:05:53,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/budgets_2026.pdf,FILE_READ,SUCCESS,S_U104_12_1_2785c3,984636,4
15288,2026-08-13 18:07:55,U111,10.5.7.231,UK,DEV_EXE_111,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U111_12_0_8967c9,0,0
15625,2026-08-13 18:09:09,U137,10.3.4.177,USA,DEV_IT _137,FILE,/config/router_cfg,FILE_WRITE,SUCCESS,S_U137_12_1_291360,76041,22
15611,2026-08-13 18:09:26,U136,10.5.3.71,USA,DEV_ENG_136,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U136_12_1_b8d3e8,440060,21
15542,2026-08-13 18:12:41,U128,10.2.5.57,USA,DEV_EXE_128,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U128_12_2_5970a2,0,0
15201,2026-08-13 18:12:53,U104,10.3.6.156,USA,DEV_FIN_104,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U104_12_1_2785c3,0,0
15794,2026-08-13 18:14:22,U150,10.5.1.79,USA,DEV_EXE_150,FILE,/exec/strategy_2027.pdf,FILE_READ,SUCCESS,S_U150_12_0_cd161e,1279346,8
15179,2026-08-13 18:15:36,U102,10.1.2.57,USA,DEV_EXE_102,FILE,/exec/board_deck.pptx,FILE_WRITE,SUCCESS,S_U102_12_2_4c373a,687460,25
15420,2026-08-13 18:19:08,U121,10.5.4.3,USA,DEV_IT _121,FILE,/admin/syslogs,FILE_WRITE,SUCCESS,S_U121_12_1_d18851,224766,26
15612,2026-08-13 18:27:26,U136,10.5.3.71,USA,DEV_ENG_136,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U136_12_1_b8d3e8,397677,15
15253,2026-08-13 18:27:53,U108,10.2.3.120,USA,DEV_HR_108,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U108_12_1_601b78,0,2
15292,2026-08-13 18:29:00,U111,10.5.7.231,Germany,DEV_EXE_111,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U111_12_1_1486ed,2631885,17
15340,2026-08-13 18:30:34,U115,10.1.5.250,UK,DEV_FIN_115,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U115_12_1_cc3195,0,3
15626,2026-08-13 18:32:09,U137,10.3.4.177,USA,DEV_IT _137,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U137_12_1_291360,126962,28
15293,2026-08-13 18:35:00,U111,10.5.7.231,Germany,DEV_EXE_111,FILE,/exec/board_deck.pptx,FILE_READ,SUCCESS,S_U111_12_1_1486ed,2548638,30
15795,2026-08-13 18:37:22,U150,10.5.1.79,USA,DEV_EXE_150,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U150_12_0_cd161e,0,0
15341,2026-08-13 18:38:34,U115,10.1.5.250,UK,DEV_FIN_115,FILE,/finance/q3_report.xlsx,FILE_WRITE,SUCCESS,S_U115_12_1_cc3195,1383999,11
15627,2026-08-13 18:39:09,U137,10.3.4.177,USA,DEV_IT _137,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U137_12_1_291360,0,0
15421,2026-08-13 18:40:08,U121,10.5.4.3,USA,DEV_IT _121,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U121_12_1_d18851,370721,21
15180,2026-08-13 18:45:36,U102,10.1.2.57,USA,DEV_EXE_102,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U102_12_2_4c373a,0,0
15158,2026-08-13 18:46:01,U101,10.1.9.24,UK,DEV_ENG_101,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U101_12_2_4aff56,0,2
15613,2026-08-13 18:47:26,U136,10.5.3.71,USA,DEV_ENG_136,FILE,/code/api_service,FILE_READ,SUCCESS,S_U136_12_1_b8d3e8,854953,15
15342,2026-08-13 18:47:34,U115,10.1.5.250,UK,DEV_FIN_115,FILE,/finance/budgets_2026.pdf,FILE_READ,SUCCESS,S_U115_12_1_cc3195,828934,30
15254,2026-08-13 18:47:53,U108,10.2.3.120,USA,DEV_HR_108,FILE,/hr/employee_records,FILE_READ,SUCCESS,S_U108_12_1_601b78,888167,23
15325,2026-08-13 18:50:27,U114,10.1.9.194,USA,DEV_IT _114,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U114_12_2_459f66,0,1
15159,2026-08-13 18:53:01,U101,10.1.9.24,UK,DEV_ENG_101,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U101_12_2_4aff56,144807,8
15294,2026-08-13 18:55:00,U111,10.5.7.231,Germany,DEV_EXE_111,FILE,/finance/summary.xlsx,FILE_WRITE,SUCCESS,S_U111_12_1_1486ed,1104088,17
15321,2026-08-13 18:55:21,U114,10.1.9.194,Canada,DEV_IT _114,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U114_12_1_74769d,0,1
15322,2026-08-13 18:57:21,U114,10.1.9.194,Canada,DEV_IT _114,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U114_12_1_74769d,1770053,5
15422,2026-08-13 19:01:08,U121,10.5.4.3,USA,DEV_IT _121,FILE,/admin/backups,FILE_READ,SUCCESS,S_U121_12_1_d18851,111815,6
15614,2026-08-13 19:01:26,U136,10.5.3.71,USA,DEV_ENG_136,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U136_12_1_b8d3e8,1243690,20
15343,2026-08-13 19:01:34,U115,10.1.5.250,UK,DEV_FIN_115,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U115_12_1_cc3195,0,0
15326,2026-08-13 19:02:27,U114,10.1.9.194,USA,DEV_IT _114,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U114_12_2_459f66,1654150,29
15323,2026-08-13 19:07:21,U114,10.1.9.194,Canada,DEV_IT _114,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U114_12_1_74769d,594371,26
15327,2026-08-13 19:07:27,U114,10.1.9.194,USA,DEV_IT _114,FILE,/admin/backups,FILE_READ,SUCCESS,S_U114_12_2_459f66,1665705,4
15423,2026-08-13 19:10:08,U121,10.5.4.3,USA,DEV_IT _121,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U121_12_1_d18851,153855,4
15255,2026-08-13 19:11:53,U108,10.2.3.120,USA,DEV_HR_108,FILE,/hr/benefits.pdf,FILE_WRITE,SUCCESS,S_U108_12_1_601b78,1398087,28
15295,2026-08-13 19:12:00,U111,10.5.7.231,Germany,DEV_EXE_111,FILE,/exec/board_deck.pptx,FILE_READ,SUCCESS,S_U111_12_1_1486ed,880327,17
